,id,any_matches,keywords
894,4384611,False,Schiff base
895,4384611,False,4-amino-4-acetyl­diphenyl sulfide
896,4384611,False,C—H⋯π inter­actions
897,3636095,False,Silver nanoparticles
898,3636095,False,Silver sulfide
899,3636095,False,Wastewater treatment
900,3636095,False,STEM HAADF
901,3636095,False,Sequencing batch reactor
902,3636095,False,Nitrification
903,3636095,False,Microbial communities
904,3636095,False,Pyrotag sequencing
905,3636095,False,Silver speciation
906,3636095,False,XAS
907,3636095,False,Synchrotron
908,3636095,False,Biosolids
909,6266619,False,endocrine disruptors
910,6266619,False,wastewater treatment
911,6266619,False,priority pollutants
912,6266619,False,surface modified cellulose
913,6266619,False,EDCs
914,6266619,False,Spanish broom
915,4014380,False,prostate cancer
916,4014380,False,bisphosphonates
917,4014380,False,skeletal-related events
918,4014380,False,RANK-L inhibitor
919,4014380,False,malignancy
920,6256033,False,posttraumatic stress disorder
921,6256033,False,major depressive disorder
922,6256033,False,transcranial magnetic stimulation
923,6256033,False,neurostimulation
924,6256033,False,electroencephalography
925,6256033,False,intrinsic alpha frequency
926,2699388,False,ICER
927,2699388,False,CRE-mediated gene transcription
928,2699388,False,CREB
929,2699388,False,Long-term plasticity
930,2699388,False,Epileptogenesis
931,2699388,False,Learning
932,2699388,False,Memory
933,2699388,False,cAMP
934,2699388,False,cAMP-dependent
935,2699388,False,Immediate early gene
936,3834493,False,Cancer
937,3834493,False,Lymphocyte
938,3834493,False,Metabolism
939,3834493,False,Aerobic glycolysis
940,4659784,False,Disease resistance
941,4659784,False,Genetic diversity
942,4659784,False,MAGIC
943,4659784,False,SNP database
944,3544601,False,Malaria
945,3544601,False,Plasmodium falciparum
946,3544601,False,Plasmodium vivax
947,3544601,False,Seroprevalence
948,3544601,False,Serological marker
949,3544601,False,Djibouti
950,6182651,False,Brown adipose tissue
951,6182651,False,Diabetes risk
952,6182651,False,DPP4 inhibitor
953,6182651,False,Dyslipidaemia
954,6182651,False,Energy expenditure
955,6182651,False,Obesity
956,6182651,False,Prediabetes
957,6182651,False,Skeletal muscle
958,5422494,False,branch retinal vein occlusion
959,5422494,False,optical coherence tomography angiography
960,5422494,False,spectral domain optical coherence tomography
961,5422494,False,multimodal imaging
962,5422494,False,BRVO management
963,3021716,False,Agriotes
964,3021716,False,Feeding experiment
965,3021716,False,Molecular gut content analysis
966,3021716,False,trnL
967,3021716,False,rbcL
968,3021716,False,Wireworm
969,3991799,False,"Diabetes Mellitus, Type 2"
970,3991799,False,"Hemoglobin A, Glycosylated"
971,3991799,False,Seasonal Variation
972,3810770,False,pVHL
973,3810770,False,Aurora A
974,3810770,False,kidney cancer
975,3810770,False,immunohistochemistry
976,3745659,False,Azeri Turks
977,3745659,False,C3435T polymorphism
978,3745659,False,inflammatory bowel disease
979,3745659,False,multidrug resistance gene
980,3745659,False,P-glycoprotein
981,4171744,False,Alopecia
982,4171744,False,Positional candidate approach
983,4171744,False,Gyrate atrophy of the choroid and retina
984,4171744,False,Complementation testing
985,4171744,False,Intraspecific backcross mapping
986,5435762,False,defensins
987,5435762,False,cathelicidin
988,5435762,False,antibacterial
989,5435762,False,antiviral
990,5435762,False,antifungal
991,5435762,False,infectious diseases
992,5748958,False,Movile cave
993,5748958,False,Methylotrophic bacteria
994,5748958,False,One-carbon metabolism
995,5748958,False,Methane
996,5748958,False,Methanotrophs
997,5748958,False,Extreme ecosystem
998,3444117,False,UAV navigation
999,3444117,False,attitude estimation
1000,3444117,False,unscented Kalman filter
1001,3444117,False,attitude heading reference system
1002,3444117,False,fast optimal attitude matrix
1003,5543279,False,sex
1004,5543279,False,gender
1005,5543279,False,periodontitis
1006,5543279,False,gender inequality
1007,5543279,False,sex biology
1008,4221397,False,Analgesic effect
1009,4221397,False,Intrathecal gabapentin injection
1010,4221397,False,Persistent muscle pain
1011,3521329,False,polymorphism LEPR Gln223Arg
1012,3521329,False,obesity
1013,3521329,False,leptin
1014,3521329,False,lipids
1015,3521329,False,children
1016,6262153,False,Cardiac tumors
1017,6262153,False,Histopathology
1018,6262153,False,Cardiac noninvasive imaging
1019,5564460,False,Developmental Biology
1020,5564460,False,Issue 122
1021,5564460,False,live confocal imaging
1022,5564460,False,confocal microscopy
1023,5564460,False,Arabidopsis
1024,5564460,False,flower
1025,5564460,False,flower development
1026,5564460,False,flower meristem
1027,5296311,False,macrophage phenotype
1028,5296311,False,epigenetics
1029,5296311,False,interferon-γ
1030,5296311,False,interleukin-4
1031,5296311,False,proliferation
1032,6213651,False,astragalin galactoside
1033,6213651,False,hydrophilic modification
1034,6213651,False,Th1 cell
1035,6213651,False,dendritic cell
1036,6213651,False,adjuvant
1037,6333029,False,Lean
1038,6333029,False,leptin
1039,6333029,False,pathogenesis
1040,6333029,False,polycystic ovary syndrome
1041,6333029,False,Vitamin D3
1042,5602878,False,ACP5
1043,5602878,False,TRAP
1044,5602878,False,5-PNA
1045,5602878,False,TGFβ2
1046,5602878,False,CD44
1047,5602878,False,MDA-MB-231
1048,5326488,False,Microdeletions
1049,5326488,False,Azoospermia
1050,5326488,False,Infertility
1051,5326488,False,Y chromosome
1052,3384090,False,pathogen effector
1053,3384090,False,mono-ADP-ribosyltransferase
1054,3384090,False,crystal structure
1055,3384090,False,plant innate immunity
1056,6356239,False,drain engineered
1057,6356239,False,tunnel field effect transistor (TFET)
1058,6356239,False,polarization
1059,6356239,False,ambipolar
1060,6356239,False,subthreshold
1061,6356239,False,ON-state
1062,5850404,False,fowl adenovirus 4 ON1
1063,5850404,False,infectious clone
1064,5850404,False,ORF16 and ORF17
1065,5850404,False,enhanced green fluorescence protein
1066,5850404,False,recombinant vaccine vector
1067,5850404,False,FAdmid
1068,6079187,False,Doxycycline
1069,6079187,False,Metronidazole
1070,6079187,False,Ciprofloxacin
1071,6079187,False,Calcium Hydroxide
1072,6079187,False,Chlorhexidine
1073,6079187,False,Enterococcus Faecalis
1074,4072049,False,biophysics
1075,4072049,False,HIV
1076,4072049,False,HIV entry inhibitor
1077,4072049,False,membrane fusion
1078,4072049,False,membrane protein
1079,4072049,False,protein folding
1080,4072049,False,"Chol, cholesterol"
1081,4072049,False,"CHR, C-heptad repeat"
1082,4072049,False,"DCM, dichloromethane"
1083,4072049,False,"DHSM, dihydrosphingomyelin"
1084,4072049,False,"DIEA, N,N-di-isopropylethylamine"
1085,4072049,False,"DMEM, Dulbecco’s modified Eagle’s medium"
1086,4072049,False,"DMF, dimethylformamide"
1087,4072049,False,"ENV, envelope glycoprotein gp160"
1088,4072049,False,"ER, endoplasmic reticulum"
1089,4072049,False,"FP, fusion peptide"
1090,4072049,False,"LUV, large unilamellar vesicle"
1091,4072049,False,"NA, numerical aperture"
1092,4072049,False,"NBD, 7-nitrobenz-2-oxa-1,3-diazole"
1093,4072049,False,"NHR, N-heptad repeat"
1094,4072049,False,"PA, palmitic acid"
1095,4072049,False,"PC, phosphatidylcholine"
1096,4072049,False,"PE, phosphatidylethanolamine"
1097,4072049,False,"Rho, rhodamine"
1098,4072049,False,"RP-HPLC, reverse-phase HPLC"
1099,4072049,False,"SHB, six helix bundle"
1100,4072049,False,"SM, sphingomyelin"
1101,4072049,False,"TFA, trifluoroacetic acid"
1102,4072049,False,"XTT, 2,3-bis-(2-methoxy-4-nitro-5-sulfophenyl)-2H-tetrazolium-5-carboxanilide"
1103,5715784,False,blindsight
1104,5715784,False,corpus callosum
1105,5715784,False,plasticity
1106,5715784,False,Poffenberger
1107,5715784,False,tractography
1108,4518696,False,treatment-resistant depression
1109,4518696,False,optimization
1110,4518696,False,combination
1111,4518696,False,augmentation
1112,4518696,False,switch therapy
1113,4518696,False,treatment strategy
1114,4518696,False,ketamine
1115,4518696,False,scopolamine
1116,5047329,False,pain
1117,5047329,False,pain management
1118,5047329,False,inpatient
1119,5047329,False,post surgical
1120,5047329,False,efficacy
1121,5047329,False,nursing
1122,5047329,False,pain service
1123,5047329,False,hospital
1124,3673452,False,Lateralized behaviors
1125,3673452,False,brain electrophysiology
1126,3673452,False,unimanual movement
1127,3673452,False,hemispheric dominance
1128,5429013,False,Chickpea (Cicer arietinum L.)
1129,5429013,False,flowering
1130,5429013,False,photosynthate supply and demand
1131,5429013,False,photosynthesis
1132,5429013,False,plant sucrose infusion
1133,5429013,False,podding
1134,5429013,False,salinity stress
1135,5429013,False,seed growth
1136,5429013,False,tissue ions
1137,5429013,False,tissue sugars.
1138,3708811,False,Emergency medical dispatch
1139,3708811,False,Criteria-based dispatch
1140,3708811,False,Emergency medical services
1141,3708811,False,Case fatality risk
1142,3708811,False,Implementation
1143,5476854,False,Advanced cancer patients
1144,5476854,False,Palliative care
1145,5476854,False,C‐reactive protein
1146,5476854,False,Symptoms
1147,5476854,False,Activities of daily living
1148,5476854,False,Cancer cachexia
1149,3019030,False,ovarian endometriosis
1150,3019030,False,synchronous genital cancers
1151,5474373,True,Recurrence
1152,5474373,True,Tuberculosis
1153,5474373,True,Risk factors
1154,5383938,False,biomedical software
1155,5383938,False,guidelines
1156,5383938,False,software development
1157,5383938,False,bioinformatics
1158,5383938,False,Agile
1159,3231372,False,linear position sensors
1160,3231372,False,magnetostrictive device
1161,3231372,False,differential waveguides
1162,2361351,False,GCP-2
1163,2361351,False,CXCL6
1164,2361351,False,CXCR1
1165,2361351,False,CXCR2
1166,2361351,False,metastasis
1167,2361351,False,lung cancer
1168,4347597,False,Ebosin derivative
1169,4347597,False,Heterologous gene replacement
1170,4347597,False,Gene gtf
1171,4347597,False,Gene ste7
1172,4347597,False,Streptomyces
1173,4347597,False,Streptococcus thermophilus
1174,5391163,False,golimumab
1175,5391163,False,Simponi
1176,5391163,False,Treatment persistence
1177,5391163,False,drug survival
1178,5391163,False,retention rates
1179,5391163,False,real-world evidence (RWE)
1180,5739111,False,mass spectrometry
1181,5739111,False,hemodialysis
1182,5739111,False,end-stage renal disease
1183,5739111,False,protein adsorption
1184,5739111,False,bio-compatibility
1185,5739111,False,uremic toxin
1186,4381983,False,Pain
1187,4381983,False,Dementia
1188,4381983,False,Behavioural problems
1189,4381983,False,Agitation
1190,4381983,False,General hospital
1191,5403278,False,cancer
1192,5403278,False,breast cancer
1193,5403278,False,chemotherapy
1194,5403278,False,gene expression
1195,5403278,False,melatonin
1196,5217256,False,Neutrophil-to-lymphocyte ratio
1197,5217256,False,Cells count
1198,5217256,False,Laboratory testing
1199,5217256,False,Reference values
1200,4120137,False,eponyms
1201,4120137,False,medical diseases
1202,4120137,False,Wegener's
1203,4120137,False,Reiter's
1204,4120137,False,munchausen syndrome
1205,5974918,False,blood coagulation
1206,5974918,False,D‐dimer
1207,5974918,False,menopausal hormone therapy
1208,5974918,False,risk assessment
1209,5974918,False,risk factor
1210,5974918,False,venous thrombosis
1211,5974918,False,venous thromboembolism
1212,3064993,False,Mitochondrial DNA
1213,3064993,False,Mixture
1214,3064993,False,Length heteroplasmy
1215,3064993,False,Fragment size analysis
1216,6160602,False,first line-cART
1217,6160602,False,HIV-2
1218,6160602,False,integrase inhibitor
1219,3592621,False,"peer review, writing to learn"
1220,3592621,False,web-based learning
1221,3592621,False,learning technology
1222,3592621,False,Calibrated Peer Review
1223,4155701,False,Hypertension
1224,4155701,False,lead
1225,4155701,False,occupational exposure
1226,4132451,False,Subcutaneous panniculitis-like T cell lymphoma
1227,4132451,False,Cyclosporine A
1228,4132451,False,Remission
1229,5602276,False,hyperthermia
1230,5602276,False,hyperthermia and chemotherapy
1231,5602276,False,chest wall recurrence
1232,5602276,False,hyperthermia and chest wall recurrence
1233,5602276,False,non-invasive hyperthermia
1234,5602276,False,localized hyperthermia and external beam x-irradiation
1235,5872736,False,Se-biofortified corn
1236,5872736,False,Chinese mitten crab
1237,5872736,False,muscle Se level
1238,5872736,False,hemolymph supernatant
1239,5872736,False,antioxidant levels
1240,5872736,False,amino acids content
1241,3483488,False,Cisatracurium
1242,3483488,False,Intubation
1243,3483488,False,Ketamine
1244,3483488,False,Onset
1245,3483488,False,Priming
1246,5054586,True,Health services quality and management
1247,5054586,True,Maternity services
1248,5054586,True,Health facility delivery
1249,5054586,True,Nigeria
1250,5484389,False,sequential meta‐analysis
1251,5484389,False,cumulative meta‐analysis
1252,5484389,False,CUSUM
1253,5484389,False,bootstrap
1254,5518169,False,Acute Pancreatitis
1255,5518169,False,Animal Models
1256,5518169,False,Caerulein
1257,5518169,False,Alcohol
1258,5518169,False,"CRISPR, clustered regularly interspaced short palindromic repeats"
1259,5518169,False,"ERCP, endoscopic retrograde cholangiopancreatography"
1260,5518169,False,"LPS, lipopolysaccharide"
1261,5518169,False,"NNK, 4-(methylnitrosamino)-1-(3-pyridyl)-1-butanone"
1262,5518169,False,"PEP, procedure-related endoscopic retrograde cholangiopancreatography acute pancreatitis"
1263,5518169,False,"PLA2, phospholipase A2"
1264,5518169,False,"TRPV1, transient receptor potential vanilloid receptor 1"
1265,212707,False,Hypoxia
1266,212707,False,Training
1267,212707,False,Athletes
1268,212707,False,NIRS
1269,212707,False,Muscle oxygenation
1270,4422598,False,Copayment
1271,4422598,False,Copayment waiver policy
1272,4422598,False,Medical utilization
1273,4422598,False,Difference in difference
1274,4422598,False,Korea
1275,3554508,False,Buruli ulcer
1276,3554508,False,Social intervention
